Yaw,Roll,Pitch,ax,ay,az
272.4375,3.375,-2.8125,-0.27,-0.46,0.46
272.625,3.0625,-3.4375,0.37,-1.02,1.27
272.9375,2.5,-4.6875,1.8,-2.42,1.64
273.375,2.625,-5.125,1.68,-2.28,1.94
273.75,2.875,-5.3125,1.71,-2.46,1.4
274.3125,3.3125,-5.25,1.04,-2.11,0.96
274.75,3.8125,-4.8125,-0.38,-0.77,0.02
275.1875,4.1875,-4.125,-1.32,0.42,-1.28
275.625,4.5,-3.625,-1.75,0.95,-1.32
276.0625,4.6875,-3.1875,-1.22,0.91,-1.51
276.875,4.4375,-2.875,-0.65,0.8,-1.42
277.1875,4.1875,-2.8125,-0.17,0.66,-1.23
277.5625,3.9375,-2.8125,0.5,0.79,-0.82
277.9375,3.75,-2.75,0.73,0.82,-0.74
278.1875,3.625,-2.6875,0.68,0.99,-0.49
278.4375,3.5,-2.6875,0.26,0.56,-0.21
278.5,3.5,-2.75,0.46,0.32,-0.58
278.625,3.5625,-2.9375,0.23,0.35,-0.69
278.9375,3.9375,-3.375,-0.27,0.14,-0.82
279.0625,4.125,-3.625,-1.24,0.31,-0.72
279.125,4.25,-3.875,-1.46,0.21,-0.65
279.1875,4.1875,-4.1875,-1.37,-0.12,-0.61
279.3125,4.0625,-4.5625,-1.21,-0.34,-0.31
279.375,3.8125,-4.8125,-0.72,-1.18,-0.23
279.4375,3.375,-4.875,-0.94,-1.35,0.61
279.4375,2.5,-4.375,-1.5,-2.22,1.12
279.5,1.9375,-4.0625,-1.28,-2.44,1.4
279.875,1.375,-3.75,-0.73,-2.15,1.63
280.25,0.75,-3.1875,-0.16,-2.06,1.73
280.6875,0.125,-2.4375,0.76,-1.44,1.46
281.3125,-0.1875,-1.5,0.74,-0.63,1.4
281.8125,-0.5625,-0.3125,0.53,0.82,0.61
282.25,-0.8125,0.875,-0.17,2.12,0.05
283,-1.1875,3.25,-0.37,2.55,-0.13
283.3125,-1.4375,4.0625,-0.3,2.77,-0.28
283.5,-1.6875,4.5625,-0.07,2.75,-0.29
283.625,-2.0625,4.8125,0.35,2.22,0.25
283.6875,-2.375,4.9375,0.81,1.79,0.48
283.75,-2.75,4.9375,1.17,0.68,1.2
283.6875,-2.9375,4.9375,1.1,0.3,1.16
283.4375,-3,4.9375,0.85,0.02,1.16
283.375,-2.875,5,0.55,-0.17,1.01
283.25,-2.75,5.1875,-0.07,-0.3,0.66
283.125,-2.625,5.5,-0.24,-0.25,0.34
283,-2.5,5.875,-0.44,-0.1,0.06
282.875,-2.5,6.375,-0.61,0.05,-0.12
282.75,-2.5,6.9375,-1.01,0.68,-0.14
282.5,-2.8125,7.9375,-0.82,0.82,-0.07
282.4375,-3,8.3125,-0.33,0.78,-0.01
282.375,-3.25,8.625,0.42,0.57,0.01
282.375,-3.375,8.875,0.77,0.63,-0.06
282.25,-3.4375,9.25,0.75,0.83,-0.03
282.125,-3.375,9.625,0.44,1.2,-0.38
282,-3.25,9.9375,0.08,1.45,-0.64
281.75,-3,10.25,-0.7,1.41,-0.99
281.4375,-2.8125,10.375,-1.52,0.83,-0.94
280.8125,-2.375,10.1875,-1.59,0.23,-0.92
280.5,-2.25,9.8125,-1.7,-0.33,-0.67
280.25,-2.25,9.375,-1.77,-0.94,-0.26
280.125,-2.25,8.9375,-1.11,-2.14,0.15
280,-2.375,8.6875,-1.05,-2.49,0.66
280,-2.4375,8.5625,-0.97,-2.66,1.17
280.125,-2.5,8.5625,-0.54,-2.43,1.69
280.25,-2.5,8.8125,-0.15,-2.19,1.38
280.9375,-2.125,9.625,-0.6,-1.61,1.66
281.3125,-1.875,10.1875,-0.16,-1.12,0.85
281.75,-1.5,10.8125,-0.36,-0.63,0.63
282.1875,-1.125,11.5,-0.38,-0.21,0.13
282.6875,-0.625,12.1875,-0.56,0.26,-0.31
283.125,-0.125,12.875,-0.91,1.25,-1.48
283.625,0.3125,13.4375,-1.17,1.58,-1.52
284.125,0.75,13.875,-1.21,1.77,-1.57
285.0625,1.3125,14.3125,-0.79,1.68,-1.52
285.5,1.5,14.375,-0.73,1.68,-1.11
285.875,1.5625,14.375,-0.42,1.29,-1.02
286.25,1.6875,14.1875,-0.13,0.85,-1.01
286.5625,1.875,14,-0.16,0.23,-0.74
286.9375,2.0625,13.8125,-0.51,0.01,-0.57
287.6875,2.5625,13.625,-0.74,0.45,-0.58
288.125,2.75,13.6875,-0.55,0.81,-0.77
288.5625,2.875,13.875,-0.33,1.18,-0.89
289,2.875,14.125,-0.2,1.64,-0.95
289.3125,2.875,14.375,-0.03,2.66,-0.53
289.5625,2.875,14.5,0.05,2.5,-0.4
289.6875,2.8125,14.5,0.12,2.11,-0.31
289.625,2.9375,13.8125,-0.04,1.08,-0.21
289.4375,3,13.3125,-0.37,0.6,-0.04
289.3125,3.1875,12.75,-0.67,0.17,0.06
289.125,3.3125,12.25,-0.99,-0.17,0.19
288.9375,3.5,11.8125,-1.17,-0.81,0.21
288.875,3.5625,11.4375,-1.15,-1.79,1.19
288.75,3.5625,11.1875,0.59,-1.75,2.4
288.8125,3.25,11.0625,-1.38,1.58,1.28
288.8125,3,11,-0.99,0.99,-1.15
288.625,2.75,11,3.05,-3.63,2.88
289.125,3.375,10.9375,0.55,1.69,-1.46
289.0625,4.0625,11.4375,-8.11,3.96,-1.81
288.5625,4.125,11.8125,-3.08,-0.74,-2.95
288.5,4.0625,11.6875,-0.55,0,0
288.5625,4,11.5,-0.05,0.2,0.08
288.5625,3.9375,11.25,0.06,-0.02,0.2
288.5,4.0625,11.25,-0.88,0.45,-0.42
288.5,4.1875,11.1875,-0.3,0.22,-0.09
288.4375,4.25,11.1875,-0.38,0.18,-0.25
288.4375,4.375,11.125,-0.39,0.14,-0.31
288.4375,4.5,11.125,-0.29,0.24,-0.05
288.4375,4.625,11.125,-0.37,0.16,-0.21
288.4375,4.875,11.125,-0.36,0.17,-0.17
288.4375,5.0625,11.1875,-0.34,0.15,-0.33
288.4375,5.1875,11.1875,-0.27,0.19,-0.39
288.4375,5.3125,11.25,-0.35,0.18,-0.41
288.4375,5.375,11.3125,-0.3,0.2,-0.32
288.5,5.375,11.4375,-0.3,0.16,-0.34
288.5,5.375,11.5625,-0.27,0.23,-0.38
288.5625,5.3125,11.75,-0.28,0.22,-0.24
288.5625,5.25,12,-0.29,0.2,-0.2
288.5625,5.0625,12.3125,-0.29,0.13,-0.16
288.625,4.9375,12.625,-0.32,0.13,-0.22
288.625,4.625,13.375,-0.17,0.1,-0.32
288.5625,4.5,13.75,-0.2,0.11,-0.46
288.5,4.3125,14.125,0.27,0.09,-0.35
288.25,4.1875,14.4375,5.37,-1.77,-0.13
287.3125,4.4375,15.0625,3.79,-3.48,1.25
286.25,4.875,17,-3.88,-0.58,-0.81
285.3125,5.75,19.625,-4.45,-1.63,-1.88
284.5625,6.375,22.3125,-4.89,1.04,-2.95
284.6875,7.125,26.375,-3.14,1.18,-1.86
285.25,6.875,27.8125,-0.1,2.15,1.16
286.375,7,28.4375,1.08,2.99,-0.4
286.6875,6.5625,29.4375,1.85,2.35,0.11
286.6875,6.1875,30.25,1.4,2.02,-0.01
286.5,6.0625,30.8125,-0.81,-0.13,-0.25
286.3125,6.0625,31,-0.28,0.19,-0.23
286.1875,6.125,31.125,-0.23,0.16,-0.2
286.1875,6.4375,30.875,-0.54,0.03,-0.36
286.1875,6.75,30.625,-0.51,0.02,-0.2
286.3125,7.0625,30.3125,-0.2,0.23,0.03
286.5625,7.375,30,0.31,0.68,0.19
286.75,7.5,29.875,0.45,0.64,0.22
286.6875,7.5,29.9375,-0.73,-0.03,-0.28
286.375,7.3125,30.375,-0.34,0.25,-0.18
286.375,7.25,30.5625,-0.16,0.19,0
286.375,7.1875,30.75,-0.29,0.16,-0.21
286.3125,7.1875,31,-0.06,0.21,-0.03
286.25,7.0625,31.25,0.19,0.21,0.13
286,6.9375,31.5625,-0.35,-0.03,-0.11
285.75,6.6875,32,-0.38,0.05,-0.19
285.5,6.5,32.5,-0.59,0.18,-0.1
285.1875,6.25,33.5,-0.24,-0.57,-0.19
285.0625,6.125,34,-0.69,0.91,-0.15
284.9375,6.0625,34.5,-0.54,-0.04,-0.46
285,6,34.9375,-0.77,-0.32,0.38
285.25,6.0625,35.375,-0.07,0.16,0
285.5,6.125,35.8125,0,0.47,-0.02
285.625,6.1875,36.25,-0.25,0.06,-0.02
285.625,6.0625,36.875,0.34,0.06,0.11
285.5,5.6875,38.25,-0.33,0.06,0.07
285.25,5.25,39.0625,-0.52,0,-0.47
284.9375,4.9375,39.8125,-0.34,-0.02,-0.29
284.9375,4.75,40.3125,0.09,0.3,0.1
284.9375,4.625,40.875,0.24,0.19,0.27
284.8125,4.3125,41.5,0.31,-0.3,-0.39
284.5625,3.8125,42.375,-1.11,0.02,-0.78
284.4375,3.0625,43.9375,-0.28,0.75,-0.27
284.4375,2.8125,44.625,0.2,-0.1,0.44
284.0625,2.125,45.5625,0.16,-0.58,-0.2
283.5,1.5,46.5,-1.46,0.18,-0.72
283.3125,1.125,47.125,-1.6,0.88,-0.73
283.3125,0.875,47.625,-0.34,-0.28,-0.13
283.25,0.5625,48.0625,-0.62,0.02,-0.49
283.1875,0.3125,48.5,-0.36,0.03,-0.31
283.125,-0.125,49.125,-0.22,-0.12,0.09
283,-0.375,49.5,-0.16,-0.17,-0.13
282.875,-0.625,49.875,-0.49,0.12,-0.07
282.8125,-0.875,50.3125,-0.24,-0.04,-0.05
282.6875,-1.125,50.8125,-0.15,0.17,0.24
282.5625,-1.5,51.375,-0.54,0.03,0.4
282.4375,-1.8125,52.0625,-0.3,0.14,-0.18
282.1875,-2.1875,52.75,-1.07,0.45,-0.19
282.0625,-2.75,53.75,-0.86,0.12,-0.44
282.125,-2.9375,53.9375,-0.41,-0.04,-0.62
282.1875,-3.0625,54.0625,-0.54,0,0
282.3125,-3.125,54.125,-0.28,-0.08,-0.23
282.3125,-3.1875,54.125,-0.53,0.07,-0.22
282.4375,-3.1875,54.125,-0.32,-0.04,-0.01
282.5,-3.25,54.0625,-0.21,-0.06,-0.39
282.5625,-3.25,54.0625,-0.77,0.35,-0.11
282.625,-3.25,53.875,-0.48,-0.1,-0.18
282.3125,-2.8125,52.8125,-4.13,-1.11,-7.22
282.625,-1.5,50.8125,-1.82,4.43,0.62
283.9375,0,48.875,0.16,-2.54,3.97
284.75,0.375,48.5,3.44,0.71,5.93
284.375,-0.25,49.5625,0.21,-0.21,-0.27
283.625,-1.1875,50.9375,-2.07,0.28,-2.49
283.1875,-1.75,51.75,-1.37,0.27,-1.9
283.5625,-1.125,50.625,-0.19,-0.06,0.62
283.8125,-0.5625,49.8125,1.05,-0.1,2.2
283.875,-0.5,49.75,0.7,0.21,2.3
283.75,-0.875,50.3125,-0.55,-0.3,-0.28
283.5625,-1.25,50.9375,-1.18,0.08,-1.31
283.5,-1.375,51.125,-1.21,0.13,-1.95
283.5625,-1.1875,50.8125,0.14,0.09,1.14
283.75,-0.75,50.125,0.1,0.06,1.2
283.6875,-0.875,50.3125,-0.09,0.19,0.47
283.625,-1.0625,50.6875,-0.46,-0.04,-0.13
283.5625,-1.1875,50.875,-0.86,0.15,-1.15
283.5625,-1.125,50.75,-0.22,0.02,0.25
283.625,-0.9375,50.4375,-0.06,0.08,0.6
283.6875,-0.875,50.3125,-0.3,0.07,0.07
283.625,-1.0625,50.6875,-0.55,0.02,-0.43
283.5625,-1.125,50.75,-0.67,0.05,-0.73
283.625,-1.0625,50.6875,-0.36,0.02,-0.05
283.625,-0.9375,50.5,-0.23,0.07,0.31
283.625,-0.9375,50.4375,-0.22,0.07,0.43
283.625,-1,50.5,-0.54,0.02,-0.46
283.625,-1.0625,50.6875,-0.57,0.07,-0.45
283.625,-1.0625,50.6875,-0.45,0.05,-0.19
283.625,-1,50.5,-0.32,0.03,0.13
283.625,-1,50.5,-0.3,0.03,0.16
283.625,-1,50.5625,-0.37,0.05,-0.08
283.625,-1.0625,50.6875,-0.47,0.04,-0.31
283.625,-1.0625,50.6875,-0.34,0.04,0
283.625,-1.0625,50.625,-0.3,0.04,0.1
283.625,-1.0625,50.5625,-0.31,0.04,0.12
283.5625,-1.125,50.625,-0.44,0.04,-0.18
283.5625,-1.1875,50.6875,-0.44,0.04,-0.27
283.5625,-1.25,50.6875,-0.41,0.03,-0.17
283.5625,-1.25,50.625,-0.35,0.06,-0.04
283.5625,-1.25,50.5625,-0.29,0.05,0.04
283.5,-1.25,50.625,-0.33,0.05,-0.03
283.5,-1.3125,50.6875,-0.37,0.04,-0.15
283.5,-1.375,50.6875,-0.33,0.06,-0.07
283.5,-1.375,50.6875,-0.3,0.05,0.04
283.5,-1.375,50.625,-0.29,0.07,0.04
283.4375,-1.4375,50.625,-0.35,0.05,-0.13
283.4375,-1.4375,50.6875,-0.36,0.05,-0.18
283.4375,-1.5,50.6875,-0.35,0.06,-0.14
283.4375,-1.5,50.6875,-0.31,0.06,-0.07
283.4375,-1.5,50.625,-0.3,0.06,0
283.4375,-1.5,50.625,-0.3,0.06,-0.11
283.375,-1.5625,50.6875,-0.34,0.05,-0.14
283.375,-1.5625,50.6875,-0.31,0.06,-0.06
283.375,-1.625,50.6875,-0.28,0.07,-0.02
283.375,-1.625,50.6875,-0.28,0.04,0
283.375,-1.625,50.6875,-0.28,0.05,-0.04
283.375,-1.625,50.6875,-0.31,0.03,-0.11
283.375,-1.6875,50.6875,-0.29,0.05,-0.08
283.3125,-1.6875,50.6875,-0.27,0.04,-0.03
283.3125,-1.6875,50.6875,-0.27,0.04,-0.05
283.3125,-1.6875,50.6875,-0.29,0.04,-0.07
283.3125,-1.75,50.6875,-0.28,0.04,-0.09
283.3125,-1.75,50.6875,-0.26,0.05,-0.04
283.3125,-1.75,50.6875,-0.24,0.06,-0.05
283.3125,-1.8125,50.6875,-0.25,0.07,-0.07
283.3125,-1.8125,50.6875,-0.28,0.05,-0.11
283.3125,-1.8125,50.6875,-0.28,0.06,-0.08
283.25,-1.8125,50.6875,-0.27,0.06,-0.06
283.25,-1.8125,50.6875,-0.25,0.05,-0.07
283.25,-1.875,50.6875,-0.28,0.05,-0.08
283.25,-1.875,50.75,-0.27,0.07,-0.06
283.25,-1.875,50.75,-0.24,0.04,-0.08
283.25,-1.875,50.75,-0.25,0.05,-0.07
283.25,-1.9375,50.75,-0.25,0.02,-0.03
283.25,-1.9375,50.75,-0.27,0.05,-0.04
283.25,-1.9375,50.75,-0.24,0.05,-0.08
283.1875,-1.9375,50.75,-0.25,0.02,-0.06
283.1875,-2,50.75,-0.24,0.13,-0.07
283.1875,-2,50.75,-0.18,0.04,-0.02
283.1875,-2,50.75,-0.29,0.08,-0.04
283.1875,-2,50.75,-0.19,0.04,-0.15
283.1875,-2,50.75,-0.28,0,-0.08
283.1875,-2.0625,50.75,-0.15,0.05,-0.02
283.1875,-2.0625,50.75,-0.28,0.1,-0.07
283.1875,-2.0625,50.75,-0.24,0.02,-0.06
283.1875,-2.0625,50.75,-0.22,0.06,-0.1
283.125,-2.0625,50.75,-0.24,0.03,-0.08
283.125,-2.0625,50.75,-0.23,0.05,-0.05
283.125,-2.125,50.75,-0.22,0.04,-0.08
283.125,-2.125,50.75,-0.25,0.01,-0.06
283.125,-2.125,50.75,-0.2,0.06,-0.1
283.125,-2.125,50.75,-0.19,0.05,-0.05
283.125,-2.125,50.75,-0.22,0.03,-0.06
283.125,-2.125,50.75,-0.24,0.06,-0.06
283.125,-2.1875,50.75,-0.23,0.04,-0.07
283.125,-2.1875,50.75,-0.2,0.04,-0.07
283.125,-2.1875,50.75,-0.21,0.04,-0.06
283.125,-2.1875,50.75,-0.21,0.06,-0.06
283.125,-2.1875,50.75,-0.21,0.04,-0.09
283.0625,-2.1875,50.75,-0.23,0.02,-0.06
283.0625,-2.25,50.75,-0.22,0.05,-0.04
283.0625,-2.25,50.75,-0.2,0.05,-0.04
283.0625,-2.25,50.75,-0.2,0.03,-0.08
283.0625,-2.25,50.75,-0.19,0.07,-0.05
283.0625,-2.25,50.75,-0.2,0.06,-0.08
283.0625,-2.25,50.75,-0.2,0.04,-0.04
283.0625,-2.3125,50.75,-0.19,0.02,-0.06
283.0625,-2.3125,50.75,-0.19,0.05,-0.09
283.0625,-2.3125,50.75,-0.21,0.04,-0.07
283.0625,-2.3125,50.75,-0.19,0.05,-0.06
283.0625,-2.3125,50.75,-0.19,0.02,-0.04
283.0625,-2.3125,50.75,-0.19,0.03,-0.06
283.0625,-2.3125,50.75,-0.19,0.03,-0.05
283.0625,-2.3125,50.75,-0.19,0.05,-0.06
283,-2.375,50.75,-0.19,0.05,-0.06
283,-2.375,50.75,-0.19,0.06,-0.06
283,-2.375,50.8125,-0.17,0.06,-0.12
283,-2.375,50.8125,-0.18,0.04,-0.08
283,-2.375,50.8125,-0.2,0.03,-0.03
283,-2.375,50.8125,-0.17,0.05,-0.01
283,-2.375,50.8125,-0.2,0.05,-0.08
283,-2.375,50.8125,-0.19,0.02,-0.05
283,-2.375,50.8125,-0.18,0.03,-0.04
283,-2.4375,50.8125,-0.19,0.05,-0.07
283,-2.4375,50.8125,-0.19,0.03,-0.06
283,-2.4375,50.8125,-0.16,0.01,-0.06
283,-2.4375,50.8125,-0.17,0.03,-0.06
283,-2.4375,50.8125,-0.18,0.02,-0.07
283,-2.4375,50.8125,-0.19,0.01,-0.04
283,-2.4375,50.8125,-0.15,0.04,-0.08
283,-2.4375,50.8125,-0.16,0.05,-0.06
283,-2.4375,50.8125,-0.19,0.03,-0.05
283,-2.4375,50.8125,-0.17,0.04,-0.05
282.9375,-2.5,50.8125,-0.17,0.03,-0.05
282.9375,-2.5,50.8125,-0.17,0.04,-0.06
282.9375,-2.5,50.8125,-0.18,0.02,-0.05
282.9375,-2.5,50.8125,-0.17,0.04,-0.02
282.9375,-2.5,50.8125,-0.18,0.05,-0.04
282.9375,-2.5,50.8125,-0.17,0.04,-0.05
282.9375,-2.5,50.8125,-0.17,0.04,-0.05
282.9375,-2.5,50.8125,-0.15,0.03,-0.05
282.9375,-2.5,50.8125,-0.16,0.04,-0.07
282.9375,-2.5625,50.8125,-0.16,0.03,-0.05
282.9375,-2.5625,50.8125,-0.17,0.03,-0.04
282.9375,-2.5625,50.8125,-0.14,0.02,-0.03
282.9375,-2.5625,50.8125,-0.15,0.02,-0.07
282.9375,-2.5625,50.8125,-0.17,0.03,-0.05
282.9375,-2.5625,50.8125,-0.15,0.03,-0.05
282.9375,-2.5625,50.8125,-0.16,0.03,-0.06
282.9375,-2.5625,50.8125,-0.16,0.03,-0.06
282.9375,-2.5625,50.8125,-0.14,0.03,-0.06
282.9375,-2.5625,50.8125,-0.16,0.04,-0.05
282.9375,-2.5625,50.8125,-0.15,0.04,-0.04
282.9375,-2.5625,50.8125,-0.15,0.03,-0.07
282.9375,-2.625,50.8125,-0.16,0.03,-0.05
282.9375,-2.625,50.8125,-0.14,0.02,-0.06
282.9375,-2.625,50.8125,-0.16,0.03,-0.04
282.875,-2.625,50.8125,-0.15,0.03,-0.03
282.875,-2.625,50.8125,-0.14,0.03,-0.06
282.875,-2.625,50.8125,-0.16,0.02,-0.07
282.875,-2.625,50.8125,-0.14,0.04,-0.05
282.875,-2.625,50.8125,-0.13,0.02,-0.05
282.875,-2.625,50.8125,-0.16,0.02,-0.07
282.875,-2.625,50.8125,-0.15,0.02,-0.07
282.875,-2.625,50.8125,-0.15,0.02,-0.07
282.875,-2.625,50.8125,-0.13,0.03,-0.05
282.875,-2.625,50.8125,-0.13,0.01,-0.05
282.875,-2.625,50.8125,-0.13,0.02,-0.04
282.875,-2.6875,50.8125,-0.13,0.07,-0.06
282.875,-2.6875,50.8125,-0.13,0.05,-0.06
282.875,-2.6875,50.8125,-0.15,0.05,-0.05
282.875,-2.6875,50.8125,-0.13,0.03,-0.06
282.875,-2.6875,50.8125,-0.15,0.04,-0.07
282.875,-2.6875,50.8125,-0.15,0.03,-0.04
282.875,-2.6875,50.8125,-0.13,0.06,-0.06
282.875,-2.6875,50.8125,-0.13,0.06,-0.06
282.875,-2.6875,50.8125,-0.12,0.02,-0.08
282.875,-2.6875,50.8125,-0.15,0.09,-0.08
282.875,-2.6875,50.8125,-0.05,-0.04,-0.02
282.875,-2.6875,50.8125,-0.22,-0.02,0.03
282.875,-2.6875,50.8125,-0.25,-0.05,-0.01
282.875,-2.6875,50.8125,-0.16,0.1,-0.08
282.875,-2.6875,50.8125,-0.04,0.04,-0.02
282.875,-2.75,50.8125,-0.13,0.07,-0.03
282.875,-2.75,50.8125,-0.15,0.03,-0.1
282.875,-2.75,50.8125,-0.14,0,-0.01
282.875,-2.75,50.8125,-0.07,0.06,-0.03
282.875,-2.75,50.8125,-0.17,0.03,-0.07
282.8125,-2.75,50.875,-0.12,0.06,-0.08
282.8125,-2.75,50.875,-0.16,0,-0.05
282.8125,-2.75,50.8125,-0.1,0.02,-0.04
282.8125,-2.75,50.8125,-0.11,0.04,-0.01
282.8125,-2.75,50.8125,-0.12,0.02,-0.06
282.8125,-2.75,50.8125,-0.12,0.04,-0.11
282.8125,-2.75,50.8125,-0.11,0.04,-0.03
282.8125,-2.75,50.8125,-0.12,0.05,-0.04
282.8125,-2.8125,50.8125,-0.09,0.03,-0.02
282.8125,-2.8125,50.8125,-0.12,0.02,-0.03
